29:32.3,2021-13,A69-1602-41962,34.4,-119.5,9.423324713,M,152,-13308006.35,4083135.075,1.007448358,176.7127863,100-200,1,0.791666667
34:14.8,2021-13,A69-1602-41962,34.4,-119.5,9.501826228,M,152,-13308213.38,4083249.628,1.007457309,176.713091,100-200,1,0.791666667
46:13.2,2021-13,A69-1602-41962,34.4,-119.6,7.721141068,M,152,-13308578.67,4083536.742,1.007480074,176.7138661,100-200,1,0.791666667
49:22.5,2021-13,A69-1602-41962,34.4,-119.6,4.209770411,M,152,-13308679.58,4083596.24,1.007486073,176.7140703,100-200,1,0.791666667
51:25.1,2021-13,A69-1602-41962,34.4,-119.6,7.82189672,M,152,-13308665.76,4083648.313,1.007489958,176.7142026,100-200,1,0.791666667
57:55.1,2021-13,A69-9001-4705,34.4,-119.6,9.94439125,M,199,-13308833.37,4083889.471,1.007502315,176.7146233,100-200,1,0.791666667
57:58.6,2021-13,A69-1602-41962,34.4,-119.6,9.966904537,M,152,-13308835.66,4083892.777,1.007502429,176.7146272,100-200,1,0.791666667
00:29.4,2021-13,A69-9001-4705,34.4,-119.6,6.22422258,M,199,-13308844.51,4083940.121,1.007507206,176.7147898,100-200,1,0.791666667
01:05.2,2021-13,A69-1602-41962,34.4,-119.6,7.311010245,M,152,-13308879.2,4083943.43,1.007508339,176.7148284,100-200,1,0.791666667
02:40.5,2021-13,A69-1602-41962,34.4,-119.6,8.428190619,M,152,-13308968.42,4083955.113,1.00751136,176.7149312,100-200,1,0.791666667
03:36.1,2021-13,A69-1602-41962,34.4,-119.6,7.980240998,M,152,-13309017.52,4083966.236,1.007513122,176.7149912,100-200,1,0.791666667
03:52.1,2021-13,A69-9001-4705,34.4,-119.6,7.849317204,M,199,-13309029.89,4083967.942,1.00751363,176.7150085,100-200,1,0.791666667
05:38.5,2021-13,A69-1602-41962,34.4,-119.6,9.536205648,M,152,-13309103.81,4084029.02,1.007517002,176.7151233,100-200,1,0.791666667
14:28.2,2021-13,A69-1602-41962,34.4,-119.6,9.251027678,M,152,-13309451.55,4084152.221,1.007533785,176.7156947,100-200,1,0.791666667
27:46.1,2021-13,A69-1602-41962,34.4,-119.6,7.689614447,M,152,-13309502.62,4084124.394,1.007673145,176.7204392,100-200,1,0.791666667
36:49.3,2021-13,A69-1602-41962,34.4,-119.6,6.169344516,M,152,-13309039.98,4084068.568,1.007690359,176.7210252,100-200,1,0.791666667
38:54.5,2021-13,A69-1602-41962,34.4,-119.6,6.837053927,M,152,-13308966.13,4083986.266,1.007694328,176.7211603,100-200,1,0.791666667
39:50.1,2021-13,A69-1602-41962,34.4,-119.6,6.667505533,M,152,-13308922.38,4083951.977,1.00769609,176.7212203,100-200,1,0.791666667
40:58.5,2021-13,A69-1602-41962,34.4,-119.6,8.113400922,M,152,-13308891.3,4083894.887,1.007698258,176.7212941,100-200,1,0.791666667
41:52.6,2021-13,A69-1602-41962,34.4,-119.6,8.729051534,M,152,-13308846.46,4083872.071,1.007699971,176.7213525,100-200,1,0.791666667
42:23.7,2021-13,A69-9001-4705,34.4,-119.6,7.56711613,M,199,-13308825.86,4083893.097,1.007700956,176.721386,100-200,1,0.791666667
45:37.4,2021-13,A69-1602-41962,34.4,-119.6,7.959267329,M,152,-13308733.95,4083775.403,1.007707094,176.721595,100-200,1,0.791666667
46:46.6,2021-13,A69-9001-4705,34.4,-119.6,7.771839572,M,199,-13308698.68,4083722.864,1.007709287,176.7216696,100-200,1,0.791666667
50:26.5,2021-13,A69-9001-4705,34.4,-119.6,5.518589877,M,199,-13308600,4083568.221,1.007716256,176.7219069,100-200,1,0.791666667
50:49.3,2021-13,A69-1602-41962,34.4,-119.6,7.966884528,M,152,-13308582.42,4083554.818,1.007716977,176.7219314,100-200,1,0.791666667
52:39.6,2021-13,A69-9001-4705,34.4,-119.6,6.499575903,M,199,-13308501.05,4083492.924,1.007720474,176.7220505,100-200,1,0.791666667
53:48.4,2021-13,A69-1602-41962,34.4,-119.6,8.216168559,M,152,-13308473.28,4083438.363,1.007722654,176.7221247,100-200,1,0.791666667
04:38.0,2021-13,A69-1602-41962,34.4,-119.5,7.172104873,M,152,-13308164.77,4083294.692,1.007743237,176.7228255,100-200,1,0.791666667
07:19.2,2021-13,A69-1602-41962,34.4,-119.5,6.080707311,M,152,-13308145.13,4083197.84,1.007748344,176.7229993,100-200,1,0.791666667
14:44.8,2021-13,A69-1602-41962,34.4,-119.5,5.736954721,M,152,-13307890.25,4082945.131,1.007762467,176.7234801,100-200,1,0.791666667
16:48.2,2021-13,A69-1602-41962,34.4,-119.5,9.865711569,M,152,-13307800.54,4082877.703,1.007766377,176.7236132,100-200,1,0.791666667
27:26.0,2021-13,A69-1602-41962,34.4,-119.5,8.457730658,M,152,-13307530.32,4082566.583,1.007786588,176.7243013,100-200,1,0.791666667
58:30.5,2021-13,A69-1602-41962,34.4,-119.5,7.152793713,M,152,-13307581.44,4082572.192,1.007845669,176.7263127,100-200,1,0.791666667
01:17.0,2021-13,A69-1602-41962,34.4,-119.5,8.121884049,M,152,-13307640.06,4082653.919,1.007850946,176.7264923,100-200,1,0.791666667
11:24.2,2021-13,A69-1602-41962,34.4,-119.5,5.200145539,M,152,-13307929.84,4082958.279,1.007870187,176.7271474,100-200,1,0.791666667
13:21.8,2021-13,A69-9001-4705,34.4,-119.5,6.278976617,M,199,-13307896.93,4083045.387,1.007873914,176.7272743,100-200,1,0.791666667
33:55.4,2021-13,A69-9001-4705,34.4,-119.6,8.77702333,M,199,-13308570.51,4083661.806,1.007913004,176.7286051,100-200,1,0.791666667
35:04.9,2021-13,A69-1602-41962,34.4,-119.6,7.038010709,M,152,-13308593.8,4083657.757,1.007915206,176.7286801,100-200,1,0.791666667
47:46.3,2021-13,A69-1602-41962,34.4,-119.6,4.546635482,M,152,-13308858.52,4083692.444,1.007939334,176.7295015,100-200,1,0.791666667
50:35.8,2021-13,A69-9001-4705,34.4,-119.6,4.518841856,M,199,-13308924.42,4083841.228,1.007944703,176.7296843,100-200,1,0.791666667
39:27.9,2021-13,A69-1602-41962,34.4,-119.6,4.120201513,M,152,-13308873.89,4083219.598,1.008151694,176.7367311,100-200,1,0.791666667
42:48.7,2021-13,A69-1602-41962,34.4,-119.6,3.034566345,M,152,-13308663.72,4083289.799,1.008158059,176.7369477,100-200,1,0.791666667
42:56.5,2021-13,A69-9001-4705,34.4,-119.6,5.548843206,M,199,-13308657.71,4083287.526,1.008158305,176.7369561,100-200,1,0.791666667
43:51.5,2021-13,A69-1602-41962,34.4,-119.6,4.299351106,M,152,-13308595.08,4083284.058,1.008160048,176.7370155,100-200,1,0.791666667
45:41.6,2021-13,A69-9001-4705,34.4,-119.6,5.793542195,M,199,-13308485.54,4083321.98,1.008163537,176.7371342,100-200,1,0.791666667
59:32.1,2021-13,A69-9001-4705,34.4,-119.5,8.612800815,M,199,-13307887.73,4082950.753,1.008189852,176.7380301,100-200,1,0.791666667
09:10.2,2021-13,A69-1602-41962,34.4,-119.5,6.874235282,M,152,-13307605.12,4082554.216,1.008208173,176.7386538,100-200,1,0.791666667
10:09.0,2021-13,A69-1602-41962,34.4,-119.5,6.873040505,M,152,-13307549.59,4082520.625,1.008210034,176.7387172,100-200,1,0.791666667
